,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,VWAP,PRE_SETTLE,SETTLE,OI,LTDATE_NEW
2017-05-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-05-31,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-06-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-07-31,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-08-31,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-09-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-10-31,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-11-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2017-12-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-25,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-01-31,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-02-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-01,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-05,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-06,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-07,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-08,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-14,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-15,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-21,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-22,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-26,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-27,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-28,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-29,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-03-30,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-02,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-03,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-04,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-09,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-10,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-11,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-12,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-13,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-16,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-17,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-18,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-19,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-20,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-23,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
2018-04-24,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,96.84,96.935,0.0,2017-03-10
